Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2805.0,326.0,16.0,201.0,35.0,2607.0,179.0,221.0,181.0,1852.0,2,23,Lodgepole Pine
2956.0,80.0,17.0,85.0,18.0,1978.0,240.0,208.0,93.0,2643.0,2,31,Lodgepole Pine
3305.0,146.0,9.0,433.0,71.0,1403.0,233.0,239.0,138.0,2161.0,2,31,Spruce/Fir
3106.0,116.0,7.0,361.0,40.0,2486.0,233.0,233.0,133.0,2542.0,2,31,Lodgepole Pine
3212.0,298.0,13.0,589.0,88.0,3603.0,185.0,235.0,191.0,1282.0,2,21,Spruce/Fir
2663.0,47.0,16.0,376.0,20.0,3178.0,224.0,203.0,109.0,2981.0,2,9,Spruce/Fir
3226.0,43.0,10.0,124.0,12.0,1724.0,222.0,219.0,131.0,2322.0,2,21,Spruce/Fir
2642.0,72.0,15.0,658.0,26.0,811.0,236.0,210.0,102.0,1140.0,2,10,Ponderosa Pine
3113.0,37.0,10.0,30.0,6.0,2329.0,220.0,219.0,133.0,1853.0,0,28,Spruce/Fir
3253.0,285.0,14.0,497.0,122.0,1784.0,180.0,239.0,199.0,2221.0,2,32,Spruce/Fir
3292.0,43.0,15.0,361.0,103.0,1146.0,221.0,205.0,114.0,1771.0,0,21,Spruce/Fir
2891.0,68.0,30.0,30.0,-8.0,379.0,234.0,167.0,44.0,2356.0,0,29,Lodgepole Pine
3280.0,10.0,19.0,228.0,92.0,1679.0,195.0,198.0,136.0,2623.0,2,32,Spruce/Fir
3003.0,90.0,27.0,663.0,207.0,1224.0,249.0,186.0,48.0,849.0,0,28,Lodgepole Pine
3219.0,144.0,16.0,242.0,52.0,2638.0,241.0,235.0,118.0,825.0,2,31,Spruce/Fir
2949.0,315.0,10.0,470.0,43.0,5405.0,193.0,232.0,178.0,2030.0,0,28,Lodgepole Pine
3023.0,278.0,9.0,170.0,4.0,5560.0,196.0,242.0,185.0,2060.0,0,21,Lodgepole Pine
2974.0,193.0,5.0,474.0,197.0,2903.0,219.0,244.0,160.0,1423.0,2,3,Lodgepole Pine
3323.0,151.0,17.0,497.0,117.0,1451.0,239.0,238.0,121.0,1914.0,2,32,Spruce/Fir
2409.0,10.0,19.0,170.0,66.0,953.0,195.0,198.0,136.0,684.0,3,9,Douglas-fir
3238.0,343.0,6.0,603.0,35.0,1758.0,208.0,231.0,161.0,1084.0,2,30,Spruce/Fir
3093.0,140.0,12.0,371.0,102.0,3582.0,238.0,236.0,126.0,2695.0,0,29,Spruce/Fir
3211.0,153.0,2.0,391.0,30.0,5783.0,222.0,239.0,153.0,2411.0,0,21,Spruce/Fir
3434.0,325.0,15.0,604.0,65.0,2069.0,182.0,223.0,180.0,603.0,2,37,Krummholz
2933.0,206.0,13.0,698.0,133.0,2550.0,212.0,252.0,173.0,1610.0,2,25,Lodgepole Pine
3168.0,98.0,5.0,564.0,127.0,755.0,228.0,233.0,138.0,1405.0,2,31,Lodgepole Pine
2876.0,277.0,30.0,319.0,79.0,2641.0,126.0,229.0,235.0,547.0,2,12,Lodgepole Pine
2529.0,23.0,17.0,162.0,39.0,1500.0,208.0,202.0,127.0,997.0,2,9,Douglas-fir
2995.0,107.0,13.0,218.0,52.0,1826.0,242.0,223.0,108.0,2502.0,2,31,Lodgepole Pine
2109.0,326.0,27.0,228.0,104.0,268.0,143.0,198.0,189.0,589.0,3,9,Ponderosa Pine
3192.0,253.0,18.0,240.0,79.0,201.0,176.0,249.0,209.0,601.0,1,21,Spruce/Fir
3342.0,172.0,14.0,566.0,63.0,4157.0,229.0,246.0,145.0,2117.0,2,37,Krummholz
3295.0,321.0,9.0,365.0,72.0,4604.0,197.0,231.0,174.0,2167.0,2,21,Spruce/Fir
2689.0,319.0,17.0,351.0,35.0,899.0,175.0,222.0,187.0,1441.0,0,28,Lodgepole Pine
2598.0,2.0,21.0,60.0,15.0,1380.0,186.0,195.0,142.0,1003.0,0,28,Lodgepole Pine
2232.0,246.0,8.0,309.0,165.0,534.0,205.0,246.0,179.0,247.0,3,1,Ponderosa Pine
2708.0,277.0,11.0,60.0,13.0,1572.0,190.0,242.0,191.0,990.0,2,22,Aspen
2567.0,154.0,33.0,120.0,3.0,1438.0,238.0,221.0,85.0,395.0,2,3,Ponderosa Pine
3047.0,10.0,20.0,931.0,178.0,2584.0,194.0,195.0,134.0,1503.0,2,23,Lodgepole Pine
3130.0,124.0,19.0,216.0,25.0,845.0,248.0,223.0,96.0,1924.0,0,28,Lodgepole Pine
2956.0,0.0,13.0,391.0,61.0,902.0,201.0,216.0,152.0,1790.0,2,31,Lodgepole Pine
3495.0,6.0,11.0,576.0,223.0,1293.0,206.0,218.0,149.0,1793.0,1,39,Krummholz
3328.0,116.0,25.0,366.0,6.0,658.0,253.0,207.0,67.0,4168.0,1,31,Lodgepole Pine
2831.0,120.0,14.0,247.0,29.0,1022.0,244.0,227.0,109.0,2113.0,0,28,Lodgepole Pine
2871.0,159.0,15.0,30.0,3.0,1110.0,235.0,241.0,132.0,1978.0,2,19,Spruce/Fir
2543.0,313.0,29.0,339.0,142.0,1052.0,131.0,204.0,207.0,953.0,2,9,Ponderosa Pine
3356.0,309.0,18.0,781.0,171.0,924.0,167.0,225.0,197.0,443.0,1,32,Spruce/Fir
3033.0,153.0,4.0,30.0,0.0,2624.0,225.0,240.0,150.0,1368.0,2,22,Lodgepole Pine
2511.0,103.0,9.0,153.0,10.0,1176.0,235.0,229.0,125.0,4290.0,0,17,Lodgepole Pine
2872.0,253.0,26.0,190.0,85.0,1100.0,152.0,246.0,225.0,1239.0,2,12,Lodgepole Pine
3041.0,30.0,7.0,85.0,7.0,3154.0,218.0,226.0,143.0,5507.0,0,28,Lodgepole Pine
3332.0,264.0,14.0,42.0,5.0,2060.0,184.0,246.0,201.0,2047.0,2,31,Spruce/Fir
2769.0,160.0,15.0,30.0,0.0,3833.0,234.0,242.0,134.0,1249.0,0,22,Lodgepole Pine
3336.0,327.0,34.0,192.0,83.0,934.0,118.0,180.0,190.0,1465.0,1,38,Spruce/Fir
2650.0,2.0,7.0,42.0,1.0,350.0,210.0,226.0,154.0,1370.0,0,11,Lodgepole Pine
2734.0,206.0,39.0,67.0,51.0,1867.0,167.0,241.0,179.0,1136.0,2,12,Lodgepole Pine
3190.0,28.0,14.0,30.0,2.0,3266.0,214.0,210.0,129.0,3291.0,2,23,Lodgepole Pine
2896.0,220.0,4.0,391.0,28.0,1130.0,215.0,243.0,165.0,467.0,2,31,Lodgepole Pine
2992.0,286.0,27.0,190.0,57.0,5763.0,136.0,227.0,226.0,1833.0,0,28,Spruce/Fir
2213.0,334.0,26.0,42.0,15.0,828.0,151.0,196.0,178.0,335.0,3,9,Ponderosa Pine
2885.0,282.0,26.0,85.0,28.0,2614.0,139.0,231.0,227.0,912.0,2,12,Lodgepole Pine
3196.0,233.0,22.0,212.0,105.0,3458.0,179.0,253.0,205.0,541.0,2,33,Lodgepole Pine
3119.0,40.0,16.0,391.0,38.0,1050.0,220.0,204.0,115.0,1448.0,2,21,Spruce/Fir
2945.0,27.0,20.0,120.0,16.0,4422.0,207.0,192.0,114.0,1853.0,0,29,Lodgepole Pine
3275.0,71.0,11.0,134.0,32.0,5800.0,232.0,219.0,118.0,633.0,0,21,Spruce/Fir
2693.0,40.0,15.0,541.0,149.0,1239.0,220.0,206.0,117.0,1415.0,0,22,Lodgepole Pine
3300.0,58.0,19.0,516.0,21.0,1505.0,230.0,197.0,93.0,5047.0,1,23,Spruce/Fir
3192.0,65.0,7.0,0.0,0.0,2248.0,227.0,226.0,134.0,942.0,0,22,Spruce/Fir
3165.0,40.0,17.0,371.0,89.0,870.0,219.0,199.0,110.0,1768.0,2,32,Lodgepole Pine
3342.0,347.0,9.0,150.0,0.0,5040.0,202.0,225.0,161.0,3422.0,2,37,Krummholz
2723.0,67.0,7.0,306.0,34.0,2128.0,228.0,226.0,132.0,5771.0,0,11,Lodgepole Pine
3096.0,6.0,7.0,180.0,27.0,566.0,212.0,226.0,152.0,1560.0,0,21,Lodgepole Pine
3341.0,286.0,12.0,510.0,102.0,3287.0,185.0,239.0,194.0,3403.0,2,31,Krummholz
3065.0,278.0,12.0,360.0,8.0,1554.0,188.0,242.0,193.0,1528.0,2,22,Spruce/Fir
3108.0,267.0,5.0,85.0,4.0,5499.0,207.0,242.0,173.0,3102.0,0,22,Lodgepole Pine
2416.0,336.0,11.0,162.0,93.0,323.0,195.0,225.0,169.0,638.0,3,5,Douglas-fir
3004.0,326.0,3.0,430.0,65.0,6271.0,211.0,235.0,163.0,3800.0,0,23,Spruce/Fir
2890.0,336.0,11.0,832.0,124.0,2301.0,194.0,225.0,169.0,874.0,2,10,Lodgepole Pine
3200.0,236.0,20.0,566.0,109.0,3988.0,180.0,253.0,205.0,886.0,2,32,Lodgepole Pine
2838.0,290.0,22.0,516.0,129.0,3678.0,153.0,231.0,215.0,1592.0,2,12,Lodgepole Pine
3031.0,216.0,21.0,297.0,122.0,2656.0,193.0,254.0,190.0,1643.0,2,32,Lodgepole Pine
2823.0,11.0,14.0,446.0,93.0,60.0,204.0,210.0,141.0,1015.0,2,10,Lodgepole Pine
3086.0,31.0,23.0,658.0,173.0,4293.0,207.0,184.0,103.0,4362.0,0,28,Spruce/Fir
3033.0,113.0,12.0,60.0,-10.0,3342.0,240.0,228.0,117.0,518.0,0,28,Spruce/Fir
3039.0,315.0,1.0,201.0,10.0,2890.0,216.0,237.0,159.0,1180.0,2,31,Spruce/Fir
3261.0,217.0,9.0,300.0,46.0,3678.0,210.0,249.0,175.0,2755.0,0,22,Spruce/Fir
3319.0,340.0,10.0,361.0,67.0,4611.0,200.0,226.0,165.0,912.0,2,38,Spruce/Fir
3306.0,128.0,25.0,509.0,158.0,3555.0,251.0,216.0,77.0,569.0,2,38,Spruce/Fir
2748.0,140.0,7.0,218.0,13.0,1982.0,231.0,238.0,140.0,1218.0,0,11,Lodgepole Pine
2869.0,285.0,22.0,162.0,26.0,2627.0,154.0,234.0,217.0,789.0,2,12,Lodgepole Pine
3075.0,258.0,13.0,127.0,14.0,5622.0,189.0,247.0,196.0,2136.0,0,21,Lodgepole Pine
2707.0,28.0,17.0,295.0,21.0,1589.0,211.0,201.0,122.0,967.0,0,28,Lodgepole Pine
2643.0,92.0,14.0,360.0,-38.0,1095.0,241.0,218.0,105.0,470.0,0,22,Lodgepole Pine
3077.0,63.0,7.0,485.0,66.0,1594.0,227.0,225.0,132.0,2350.0,0,28,Lodgepole Pine
2991.0,51.0,6.0,85.0,1.0,1008.0,223.0,227.0,139.0,1591.0,2,22,Lodgepole Pine
2970.0,253.0,9.0,331.0,29.0,1809.0,201.0,246.0,184.0,2376.0,2,31,Lodgepole Pine
2646.0,335.0,19.0,182.0,72.0,700.0,173.0,211.0,175.0,2117.0,0,28,Lodgepole Pine
3276.0,0.0,10.0,153.0,19.0,4170.0,206.0,222.0,154.0,1634.0,0,22,Spruce/Fir
3416.0,285.0,12.0,600.0,111.0,1590.0,187.0,240.0,193.0,810.0,2,38,Krummholz
2412.0,303.0,16.0,277.0,82.0,708.0,173.0,230.0,197.0,626.0,3,9,Ponderosa Pine
2950.0,51.0,12.0,170.0,12.0,4036.0,226.0,214.0,120.0,1832.0,0,11,Lodgepole Pine
3381.0,139.0,10.0,153.0,26.0,1739.0,235.0,237.0,132.0,3223.0,1,37,Spruce/Fir
2661.0,349.0,6.0,134.0,10.0,446.0,209.0,230.0,159.0,1250.0,0,11,Lodgepole Pine
3240.0,198.0,16.0,42.0,8.0,3352.0,214.0,252.0,168.0,691.0,2,32,Spruce/Fir
3103.0,62.0,14.0,402.0,87.0,1697.0,231.0,211.0,110.0,3649.0,2,32,Spruce/Fir
2695.0,106.0,12.0,67.0,13.0,2051.0,241.0,225.0,112.0,6926.0,0,11,Spruce/Fir
3026.0,245.0,17.0,595.0,72.0,1385.0,184.0,251.0,202.0,379.0,2,12,Lodgepole Pine
2763.0,81.0,24.0,127.0,27.0,3019.0,244.0,189.0,61.0,1366.0,2,9,Lodgepole Pine
3103.0,242.0,5.0,67.0,10.0,6210.0,211.0,243.0,170.0,2444.0,0,28,Spruce/Fir
2617.0,358.0,28.0,30.0,16.0,2100.0,165.0,176.0,140.0,7150.0,0,28,Lodgepole Pine
3191.0,48.0,11.0,306.0,24.0,1982.0,224.0,215.0,123.0,3031.0,0,28,Lodgepole Pine
3186.0,305.0,21.0,175.0,12.0,3548.0,156.0,223.0,205.0,1890.0,0,23,Spruce/Fir
2661.0,311.0,10.0,201.0,32.0,702.0,192.0,233.0,181.0,1347.0,0,28,Lodgepole Pine
3116.0,90.0,18.0,170.0,66.0,4976.0,245.0,208.0,85.0,1705.0,0,28,Spruce/Fir
2592.0,320.0,24.0,162.0,70.0,1018.0,152.0,210.0,194.0,541.0,2,32,Douglas-fir
3220.0,34.0,17.0,201.0,61.0,700.0,215.0,200.0,116.0,1624.0,0,21,Spruce/Fir
2955.0,117.0,14.0,258.0,3.0,4695.0,244.0,226.0,108.0,2205.0,0,28,Lodgepole Pine
2690.0,356.0,16.0,108.0,32.0,1994.0,192.0,209.0,153.0,2505.0,2,1,Douglas-fir
3243.0,217.0,23.0,228.0,72.0,3100.0,189.0,254.0,192.0,816.0,2,32,Spruce/Fir
2702.0,158.0,4.0,175.0,-19.0,1710.0,225.0,240.0,150.0,912.0,0,11,Lodgepole Pine
3212.0,198.0,21.0,134.0,23.0,3140.0,209.0,252.0,169.0,824.0,2,32,Spruce/Fir
3226.0,83.0,10.0,466.0,78.0,5942.0,235.0,222.0,119.0,1899.0,0,28,Lodgepole Pine
2945.0,347.0,12.0,424.0,-3.0,4120.0,197.0,221.0,161.0,4635.0,0,28,Lodgepole Pine
2672.0,135.0,6.0,30.0,2.0,2230.0,230.0,237.0,141.0,1961.0,0,29,Lodgepole Pine
3293.0,335.0,16.0,725.0,75.0,3606.0,181.0,216.0,173.0,1273.0,2,21,Spruce/Fir
3208.0,37.0,14.0,450.0,60.0,5416.0,219.0,208.0,122.0,2563.0,0,28,Lodgepole Pine
3097.0,36.0,8.0,150.0,13.0,1528.0,220.0,222.0,138.0,3004.0,2,30,Spruce/Fir
3192.0,43.0,13.0,30.0,9.0,3280.0,222.0,212.0,122.0,3229.0,2,23,Lodgepole Pine
2695.0,104.0,18.0,60.0,5.0,1273.0,248.0,214.0,88.0,767.0,2,30,Lodgepole Pine
2905.0,270.0,3.0,350.0,18.0,4011.0,212.0,240.0,166.0,3640.0,0,11,Lodgepole Pine
2955.0,350.0,18.0,30.0,12.0,3234.0,186.0,208.0,158.0,2163.0,0,22,Lodgepole Pine
2957.0,197.0,8.0,849.0,102.0,2877.0,218.0,247.0,164.0,1591.0,2,25,Lodgepole Pine
2721.0,207.0,20.0,85.0,23.0,895.0,202.0,254.0,179.0,1950.0,2,3,Spruce/Fir
3207.0,34.0,12.0,255.0,0.0,1909.0,218.0,213.0,129.0,842.0,2,30,Spruce/Fir
2898.0,236.0,32.0,319.0,206.0,2202.0,147.0,247.0,223.0,1116.0,2,12,Lodgepole Pine
3027.0,31.0,25.0,470.0,56.0,2479.0,204.0,176.0,95.0,2706.0,2,30,Lodgepole Pine
3240.0,134.0,15.0,42.0,0.0,5264.0,242.0,232.0,115.0,459.0,0,28,Lodgepole Pine
3275.0,107.0,20.0,379.0,80.0,247.0,250.0,212.0,81.0,569.0,1,31,Lodgepole Pine
3280.0,123.0,20.0,661.0,164.0,2728.0,250.0,220.0,88.0,2661.0,2,32,Spruce/Fir
3265.0,261.0,3.0,824.0,134.0,1953.0,212.0,241.0,166.0,2285.0,2,30,Spruce/Fir
3335.0,359.0,12.0,180.0,36.0,4154.0,202.0,218.0,153.0,1368.0,0,28,Spruce/Fir
3064.0,176.0,10.0,618.0,65.0,5495.0,226.0,246.0,152.0,3193.0,0,28,Lodgepole Pine
2962.0,59.0,22.0,42.0,-5.0,4631.0,230.0,189.0,81.0,2448.0,0,28,Spruce/Fir
2462.0,352.0,15.0,255.0,50.0,391.0,192.0,212.0,157.0,1120.0,3,9,Douglas-fir
2863.0,313.0,27.0,108.0,55.0,5029.0,139.0,209.0,205.0,4716.0,0,28,Lodgepole Pine
3018.0,79.0,13.0,418.0,14.0,4253.0,237.0,216.0,107.0,3451.0,0,28,Lodgepole Pine
2811.0,306.0,6.0,162.0,44.0,1984.0,202.0,236.0,174.0,3066.0,0,29,Spruce/Fir
2966.0,31.0,18.0,541.0,85.0,1776.0,213.0,198.0,115.0,3012.0,2,32,Lodgepole Pine
3205.0,157.0,14.0,384.0,114.0,228.0,235.0,241.0,134.0,3181.0,1,21,Spruce/Fir
2583.0,110.0,13.0,30.0,3.0,1358.0,242.0,225.0,109.0,860.0,2,19,Lodgepole Pine
2939.0,256.0,2.0,277.0,23.0,3755.0,214.0,240.0,163.0,4661.0,0,11,Lodgepole Pine
2273.0,161.0,37.0,234.0,153.0,1050.0,229.0,220.0,88.0,470.0,3,2,Cottonwood/Willow
2191.0,188.0,29.0,108.0,55.0,234.0,208.0,246.0,152.0,459.0,3,0,Ponderosa Pine
2130.0,38.0,5.0,30.0,-6.0,1250.0,220.0,228.0,144.0,1371.0,3,16,Cottonwood/Willow
2592.0,28.0,17.0,60.0,14.0,1574.0,210.0,200.0,120.0,2830.0,2,10,Lodgepole Pine
3147.0,286.0,10.0,90.0,15.0,864.0,193.0,240.0,186.0,1477.0,2,22,Spruce/Fir
2916.0,184.0,17.0,182.0,69.0,1660.0,222.0,249.0,154.0,2424.0,2,12,Lodgepole Pine
2892.0,56.0,15.0,524.0,8.0,1800.0,229.0,206.0,106.0,2979.0,2,22,Spruce/Fir
3134.0,47.0,15.0,150.0,1.0,1589.0,224.0,206.0,112.0,134.0,0,21,Spruce/Fir
2955.0,124.0,7.0,258.0,41.0,3628.0,232.0,235.0,136.0,1549.0,0,29,Lodgepole Pine
3254.0,291.0,12.0,618.0,51.0,1521.0,186.0,238.0,192.0,1416.0,2,12,Spruce/Fir
3158.0,142.0,15.0,277.0,43.0,255.0,241.0,235.0,119.0,2234.0,1,31,Spruce/Fir
2922.0,72.0,9.0,240.0,-6.0,1854.0,231.0,223.0,125.0,1958.0,0,28,Lodgepole Pine
3242.0,144.0,8.0,30.0,-4.0,2979.0,232.0,239.0,139.0,633.0,0,22,Spruce/Fir
2996.0,344.0,16.0,192.0,21.0,2445.0,185.0,213.0,165.0,2120.0,2,23,Spruce/Fir
3251.0,20.0,24.0,120.0,44.0,1954.0,195.0,180.0,112.0,2089.0,2,32,Lodgepole Pine
3250.0,135.0,17.0,730.0,134.0,2431.0,245.0,230.0,108.0,2510.0,2,32,Spruce/Fir
3132.0,1.0,12.0,240.0,61.0,3553.0,203.0,217.0,152.0,1541.0,2,30,Spruce/Fir
2970.0,179.0,16.0,30.0,-1.0,1777.0,225.0,248.0,150.0,376.0,2,30,Spruce/Fir
2942.0,215.0,21.0,218.0,59.0,5165.0,194.0,254.0,189.0,1092.0,0,29,Lodgepole Pine
2844.0,70.0,11.0,30.0,7.0,4849.0,232.0,218.0,117.0,4540.0,0,28,Lodgepole Pine
2543.0,97.0,30.0,120.0,56.0,698.0,252.0,184.0,38.0,990.0,3,3,Lodgepole Pine
3008.0,4.0,18.0,306.0,4.0,4214.0,194.0,202.0,143.0,3570.0,0,28,Spruce/Fir
2824.0,49.0,9.0,382.0,42.0,1907.0,224.0,220.0,129.0,1756.0,0,28,Lodgepole Pine
2886.0,176.0,12.0,67.0,11.0,4368.0,226.0,246.0,152.0,1418.0,0,22,Lodgepole Pine
2925.0,62.0,6.0,210.0,12.0,3554.0,225.0,228.0,138.0,4185.0,0,11,Lodgepole Pine
2972.0,120.0,18.0,277.0,129.0,5212.0,248.0,222.0,96.0,408.0,0,29,Lodgepole Pine
2983.0,33.0,15.0,725.0,164.0,1260.0,216.0,207.0,123.0,2559.0,2,31,Lodgepole Pine
3173.0,283.0,16.0,192.0,4.0,3546.0,174.0,239.0,204.0,1499.0,0,28,Spruce/Fir
2980.0,335.0,12.0,150.0,-19.0,3787.0,192.0,223.0,170.0,1316.0,0,28,Lodgepole Pine
2833.0,90.0,2.0,150.0,-6.0,671.0,223.0,235.0,148.0,560.0,2,22,Spruce/Fir
3035.0,52.0,11.0,382.0,24.0,3048.0,226.0,217.0,124.0,361.0,0,21,Spruce/Fir
3194.0,220.0,19.0,793.0,111.0,366.0,195.0,254.0,190.0,2577.0,2,22,Lodgepole Pine
2983.0,189.0,12.0,495.0,67.0,5070.0,220.0,249.0,160.0,2858.0,0,29,Lodgepole Pine
3027.0,182.0,19.0,85.0,11.0,2984.0,222.0,249.0,151.0,1480.0,2,32,Lodgepole Pine
2858.0,353.0,15.0,417.0,71.0,2534.0,193.0,213.0,157.0,1637.0,2,32,Lodgepole Pine
3200.0,242.0,4.0,376.0,50.0,5929.0,213.0,242.0,167.0,2389.0,0,21,Spruce/Fir
2998.0,253.0,17.0,384.0,82.0,5406.0,180.0,249.0,206.0,1667.0,0,28,Lodgepole Pine
3237.0,348.0,13.0,825.0,47.0,2051.0,194.0,217.0,161.0,591.0,2,31,Spruce/Fir
3233.0,31.0,11.0,240.0,21.0,1073.0,217.0,216.0,133.0,2285.0,0,22,Spruce/Fir
3195.0,124.0,10.0,268.0,23.0,4455.0,238.0,233.0,125.0,2804.0,0,28,Spruce/Fir
3203.0,134.0,25.0,127.0,38.0,1560.0,250.0,219.0,82.0,2669.0,0,29,Lodgepole Pine
3423.0,64.0,14.0,120.0,14.0,1782.0,232.0,211.0,108.0,3388.0,1,34,Spruce/Fir
3068.0,126.0,4.0,532.0,69.0,2618.0,227.0,237.0,144.0,2099.0,2,31,Spruce/Fir
2862.0,171.0,11.0,366.0,56.0,3602.0,228.0,245.0,149.0,3247.0,0,11,Lodgepole Pine
2794.0,350.0,4.0,30.0,3.0,2516.0,212.0,233.0,158.0,2648.0,0,22,Spruce/Fir
2746.0,143.0,16.0,67.0,22.0,2440.0,241.0,235.0,119.0,6597.0,0,11,Lodgepole Pine
2281.0,98.0,19.0,234.0,55.0,297.0,247.0,210.0,83.0,750.0,3,2,Douglas-fir
3321.0,180.0,5.0,595.0,0.0,638.0,222.0,243.0,156.0,4390.0,1,37,Spruce/Fir
3073.0,51.0,17.0,67.0,-6.0,721.0,226.0,200.0,101.0,1315.0,0,28,Spruce/Fir
2959.0,347.0,13.0,60.0,0.0,4157.0,196.0,219.0,162.0,2106.0,0,29,Lodgepole Pine
3083.0,119.0,18.0,162.0,34.0,3384.0,248.0,221.0,94.0,779.0,0,28,Spruce/Fir
3358.0,307.0,12.0,234.0,36.0,3711.0,186.0,233.0,186.0,1784.0,2,31,Spruce/Fir
2877.0,354.0,11.0,85.0,2.0,1947.0,201.0,220.0,157.0,1915.0,2,22,Lodgepole Pine
2959.0,257.0,9.0,30.0,1.0,2167.0,198.0,246.0,187.0,1154.0,2,20,Spruce/Fir
3182.0,108.0,13.0,484.0,111.0,256.0,242.0,224.0,109.0,942.0,2,31,Lodgepole Pine
2874.0,288.0,11.0,481.0,202.0,1075.0,189.0,239.0,190.0,642.0,2,31,Lodgepole Pine
3161.0,232.0,8.0,458.0,65.0,1026.0,207.0,248.0,178.0,2826.0,2,32,Spruce/Fir
2991.0,260.0,11.0,134.0,0.0,3988.0,195.0,246.0,190.0,658.0,0,28,Spruce/Fir
2818.0,67.0,6.0,616.0,63.0,3237.0,227.0,228.0,135.0,6357.0,0,11,Lodgepole Pine
3094.0,70.0,35.0,210.0,13.0,1045.0,233.0,149.0,18.0,1239.0,2,21,Spruce/Fir
3182.0,7.0,4.0,42.0,-1.0,3542.0,215.0,232.0,154.0,3221.0,0,22,Spruce/Fir
3381.0,334.0,19.0,384.0,37.0,5251.0,174.0,212.0,175.0,3302.0,2,37,Krummholz
2309.0,14.0,38.0,335.0,19.0,680.0,158.0,137.0,93.0,391.0,3,9,Ponderosa Pine
3047.0,225.0,8.0,499.0,46.0,5939.0,209.0,248.0,176.0,4462.0,0,28,Lodgepole Pine
2782.0,56.0,16.0,268.0,69.0,2527.0,229.0,204.0,104.0,306.0,2,9,Lodgepole Pine
3068.0,96.0,17.0,313.0,34.0,4968.0,245.0,214.0,92.0,1806.0,0,28,Spruce/Fir
2629.0,113.0,7.0,182.0,-27.0,1110.0,233.0,233.0,132.0,646.0,0,29,Lodgepole Pine
2942.0,257.0,17.0,408.0,44.0,5645.0,179.0,248.0,206.0,5912.0,0,28,Lodgepole Pine
3108.0,193.0,8.0,120.0,5.0,1084.0,220.0,246.0,161.0,1842.0,0,22,Spruce/Fir
2843.0,135.0,25.0,108.0,34.0,4265.0,249.0,220.0,82.0,573.0,0,21,Lodgepole Pine
3038.0,45.0,0.0,295.0,-1.0,3360.0,218.0,237.0,156.0,911.0,2,31,Lodgepole Pine
2988.0,269.0,14.0,631.0,90.0,5865.0,183.0,244.0,200.0,5816.0,0,28,Lodgepole Pine
2958.0,83.0,22.0,90.0,-32.0,768.0,244.0,196.0,70.0,812.0,0,28,Spruce/Fir
2226.0,30.0,20.0,361.0,84.0,480.0,210.0,194.0,113.0,1692.0,3,9,Ponderosa Pine
2907.0,164.0,26.0,371.0,156.0,1892.0,233.0,238.0,119.0,892.0,2,12,Lodgepole Pine
3197.0,229.0,5.0,30.0,2.0,5949.0,213.0,244.0,169.0,1449.0,0,18,Lodgepole Pine
3162.0,66.0,11.0,210.0,57.0,2553.0,231.0,218.0,118.0,1782.0,0,28,Spruce/Fir
3096.0,45.0,2.0,268.0,21.0,2576.0,219.0,235.0,152.0,1892.0,2,31,Spruce/Fir
3127.0,152.0,18.0,127.0,49.0,67.0,239.0,238.0,121.0,2821.0,1,31,Spruce/Fir
3140.0,97.0,18.0,540.0,204.0,1442.0,246.0,211.0,88.0,2552.0,2,32,Lodgepole Pine
2686.0,41.0,14.0,532.0,142.0,1236.0,221.0,209.0,121.0,1385.0,0,22,Lodgepole Pine
2986.0,192.0,10.0,518.0,65.0,1999.0,219.0,248.0,162.0,2148.0,2,31,Lodgepole Pine
2759.0,291.0,3.0,484.0,65.0,1425.0,210.0,239.0,167.0,1834.0,2,10,Lodgepole Pine
2929.0,121.0,14.0,30.0,7.0,4478.0,243.0,228.0,112.0,5417.0,0,28,Lodgepole Pine
2715.0,108.0,1.0,446.0,27.0,589.0,220.0,237.0,154.0,721.0,2,33,Lodgepole Pine
3097.0,30.0,9.0,85.0,5.0,1617.0,218.0,220.0,138.0,3060.0,2,22,Spruce/Fir
3011.0,312.0,6.0,470.0,96.0,2754.0,203.0,235.0,172.0,1530.0,2,31,Lodgepole Pine
3386.0,198.0,9.0,735.0,180.0,1442.0,217.0,248.0,165.0,1770.0,2,31,Spruce/Fir
2904.0,71.0,10.0,150.0,8.0,3436.0,231.0,221.0,121.0,4308.0,0,22,Lodgepole Pine
3178.0,10.0,23.0,426.0,37.0,2282.0,189.0,188.0,130.0,1302.0,2,31,Lodgepole Pine
2887.0,148.0,4.0,361.0,68.0,2914.0,226.0,239.0,148.0,2103.0,0,11,Lodgepole Pine
3139.0,166.0,12.0,190.0,34.0,902.0,230.0,244.0,144.0,1983.0,0,28,Spruce/Fir
3162.0,26.0,13.0,30.0,2.0,3031.0,213.0,211.0,132.0,3495.0,0,22,Spruce/Fir
2974.0,207.0,7.0,90.0,-1.0,1471.0,216.0,246.0,167.0,666.0,2,31,Lodgepole Pine
2695.0,27.0,22.0,120.0,45.0,1126.0,205.0,186.0,109.0,2079.0,0,28,Lodgepole Pine
2985.0,115.0,14.0,30.0,0.0,3827.0,243.0,226.0,109.0,2431.0,0,19,Spruce/Fir
